apk_name,active_name,contrast_type,id_or_bounds,raletive_class,raletive_xml,color_info
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[167,531][311,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[317,531][461,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[467,531][611,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[617,531][761,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[767,531][911,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth,android.widget.TextView,"<node index=""0"" text=""9"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[917,1583][1061,1626]"" />","['#FFFFFF', '#87CEEB']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[17,531][161,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth,android.widget.TextView,"<node index=""0"" text=""9"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[917,1583][1061,1626]"" />","['#FFFFFF', '#FFB6C1']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[17,531][161,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[167,531][311,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[317,531][461,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[467,531][611,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[617,531][761,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[767,531][911,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth,android.widget.TextView,"<node index=""0"" text=""9"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[917,1583][1061,1626]"" />","['#FFFFFF', '#87CEEB']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[17,531][161,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth,android.widget.TextView,"<node index=""0"" text=""9"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[917,1583][1061,1626]"" />","['#FFFFFF', '#FFB6C1']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[17,531][161,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[167,531][311,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[317,531][461,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[467,531][611,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[617,531][761,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[767,531][911,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth,android.widget.TextView,"<node index=""0"" text=""9"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[917,1583][1061,1626]"" />","['#FFFFFF', '#87CEEB']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[17,531][161,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth,android.widget.TextView,"<node index=""0"" text=""9"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[917,1583][1061,1626]"" />","['#FFFFFF', '#FFB6C1']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[17,531][161,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[167,531][311,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[317,531][461,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[467,531][611,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[617,531][761,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[767,531][911,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth,android.widget.TextView,"<node index=""0"" text=""9"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/dayOfMonth"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[917,1583][1061,1626]"" />","['#FFFFFF', '#87CEEB']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule,android.widget.TextView,"<node index=""1"" text=""0Kcal&#10;Fat&#10;  0g"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/schedule"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[17,531][161,701]"" /></node>","['#BEBEBE', '#FFFAF0']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/yearMonth,android.widget.TextView,"<node index=""1"" text=""2021/9"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/yearMonth"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[439,319][640,404]"" />","['#808080', '#F5DEB3']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/Monday,android.widget.TextView,"<node index=""1"" text=""Mon"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/Monday"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[161,414][327,471]"" />","['#FFFFFF', '#808080']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,Text contrast,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/Tuesday,android.widget.TextView,"<node index=""2"" text=""Tue"" resource-id=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2:id/Tuesday"" class=""android.widget.TextView"" package=""jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[327,414][479,471]"" />","['#FFFFFF', '#808080']"
