apk_name,active_name,contrast_type,id_or_bounds,raletive_class,raletive_xml,color_info
appinventor.ai_ey2378.Kniot,appinventor.ai_ey2378.Kniot.Screen1,Text contrast,"[187,482][203,504]",android.widget.TextView,"<node index=""0"" text=""40"" resource-id="""" class=""android.widget.TextView"" package=""appinventor.ai_ey2378.Kniot"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[187,482][203,504]"" />","['#CCCCCC', '#CCCCCC']"
appinventor.ai_ey2378.Kniot,appinventor.ai_ey2378.Kniot.Screen1,Text contrast,"[779,469][819,518]",android.widget.TextView,"<node index=""6"" text=""39"" resource-id="""" class=""android.widget.TextView"" package=""appinventor.ai_ey2378.Kniot"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[779,469][819,518]"" />","['#CCCCCC', '#CCCCCC']"
appinventor.ai_ey2378.Kniot,appinventor.ai_ey2378.Kniot.Screen1,Text contrast,"[289,287][1021,413]",android.widget.EditText,"<node index=""2"" text=""הכנס פריט"" resource-id="""" class=""android.widget.EditText"" package=""appinventor.ai_ey2378.Kniot"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""true"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[289,287][1021,413]"" />","['#808080', '#F5F3F7']"
ca.usask.iusas,ca.usask.iusask.window.news.NewsWebViewActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.event.CalendarListActivity,Text contrast,ca.usask.iusask:id/toolbar_title,android.widget.TextView,"<node index=""1"" text=""Calendars"" resource-id=""ca.usask.iusask:id/toolbar_title"" class=""android.widget.TextView"" package=""ca.usask.iusask"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[420,101][660,172]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.event.CalendarListActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.announcement.AnnouncementActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.classes.BookListActivity,Text contrast,ca.usask.iusask:id/toolbar_title,android.widget.TextView,"<node index=""1"" text=""Books"" resource-id=""ca.usask.iusask:id/toolbar_title"" class=""android.widget.TextView"" package=""ca.usask.iusask"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[466,101][615,172]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.classes.BookListActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.classes.MainActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.news.NewsListActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.ComputerLabActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.ComputerLabActivity,Image contrast,"[975,73][1080,199]",android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""ca.usask.iusask"" content-desc=""More options"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[975,73][1080,199]"" /></node></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.SplashActivity,Text contrast,ca.usask.iusask:id/toolbar_title,android.widget.TextView,"<node index=""0"" text=""iUsask"" resource-id=""ca.usask.iusask:id/toolbar_title"" class=""android.widget.TextView"" package=""ca.usask.iusask"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[461,101][620,172]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.image.ImageActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.image.ImageActivity,Image contrast,"[975,73][1080,199]",android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""ca.usask.iusask"" content-desc=""More options"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[975,73][1080,199]"" /></node></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.bulletin.BulletinDetailActivity,Text contrast,ca.usask.iusask:id/toolbar_title,android.widget.TextView,"<node index=""1"" text=""Bulletin Details"" resource-id=""ca.usask.iusask:id/toolbar_title"" class=""android.widget.TextView"" package=""ca.usask.iusask"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[360,101][720,172]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.bulletin.BulletinDetailActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.bulletin.BulletinDetailActivity,Image contrast,"[975,73][1080,199]",android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""ca.usask.iusask"" content-desc=""More options"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[975,73][1080,199]"" /></node></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.SingleViewActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.news.NewsActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.bulletin.BulletinActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.classes.ScheduleDetailActivity,Text contrast,ca.usask.iusask:id/toolbar_title,android.widget.TextView,"<node index=""1"" text=""Class Details"" resource-id=""ca.usask.iusask:id/toolbar_title"" class=""android.widget.TextView"" package=""ca.usask.iusask"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[386,101][694,172]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.classes.ScheduleDetailActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.DirectoryActivity,Text contrast,"[26,236][844,367]",android.widget.EditText,"<node index=""0"" text=""People or departments"" resource-id="""" class=""android.widget.EditText"" package=""ca.usask.iusask"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""true"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[26,236][844,367]"" />","['#BAD74E', '#FFFFFF']"
ca.usask.iusas,ca.usask.iusask.window.DirectoryActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.map.MapsActivity,Text contrast,ca.usask.iusask:id/toolbar_title,android.widget.TextView,"<node index=""1"" text=""Map"" resource-id=""ca.usask.iusask:id/toolbar_title"" class=""android.widget.TextView"" package=""ca.usask.iusask"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[488,101][592,172]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.map.MapsActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.map.MapsActivity,Image contrast,"[975,73][1080,199]",android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""ca.usask.iusask"" content-desc=""More options"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[975,73][1080,199]"" /></node></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.event.EventActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.event.EventActivity,Image contrast,"[975,73][1080,199]",android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""ca.usask.iusask"" content-desc=""More options"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[975,73][1080,199]"" /></node></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.event.EventDetailActivity,Text contrast,ca.usask.iusask:id/toolbar_title,android.widget.TextView,"<node index=""1"" text=""Event"" resource-id=""ca.usask.iusask:id/toolbar_title"" class=""android.widget.TextView"" package=""ca.usask.iusask"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[474,101][607,172]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.event.EventDetailActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.WebFrameActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.FeedBackActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.MainActivity,Text contrast,ca.usask.iusask:id/toolbar_title,android.widget.TextView,"<node index=""0"" text=""iUsask"" resource-id=""ca.usask.iusask:id/toolbar_title"" class=""android.widget.TextView"" package=""ca.usask.iusask"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[461,101][620,172]"" /></node>","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.announcement.AnnouncementDetailActivity,Text contrast,ca.usask.iusask:id/toolbar_title,android.widget.TextView,"<node index=""1"" text=""Announcement Details"" resource-id=""ca.usask.iusask:id/toolbar_title"" class=""android.widget.TextView"" package=""ca.usask.iusask"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[269,101][812,172]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.announcement.AnnouncementDetailActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageButton"" package=""ca.usask.iusask"" content-desc=""Navigate up"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,63][147,210]"" />","['#DDE7C4', '#8DAD38']"
ca.usask.iusas,ca.usask.iusask.window.announcement.AnnouncementDetailActivity,Image contrast,"[975,73][1080,199]",android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""ca.usask.iusask"" content-desc=""More options"" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[975,73][1080,199]"" /></node></node>","['#DDE7C4', '#8DAD38']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[18,88][109,182]",android.widget.TextView,"<node index=""0"" text=""apps"" resource-id="""" class=""android.widget.TextView"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[18,88][109,182]"" />","['#FFFFFF', '#FE9800']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[971,88][1062,182]",android.widget.TextView,"<node index=""2"" text=""share"" resource-id="""" class=""android.widget.TextView"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[971,88][1062,182]"" /></node></node>","['#FFFFFF', '#FE9800']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[0,207][540,390]",android.widget.Button,"<node index=""0"" text=""Operating System Quiz SET 1"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[0,207][540,390]"" />","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[540,207][1080,390]",android.widget.Button,"<node index=""1"" text=""Operating System Quiz SET 2"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[540,207][1080,390]"" /></node></node>","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[0,390][540,573]",android.widget.Button,"<node index=""0"" text=""Operating System Quiz SET 3"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[0,390][540,573]"" />","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[540,390][1080,573]",android.widget.Button,"<node index=""1"" text=""Operating System Quiz SET 4"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[540,390][1080,573]"" /></node></node>","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[0,573][540,756]",android.widget.Button,"<node index=""0"" text=""Operating System Quiz SET 5"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[0,573][540,756]"" />","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[540,573][1080,756]",android.widget.Button,"<node index=""1"" text=""Operating System Quiz SET 6"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[540,573][1080,756]"" /></node></node>","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[0,756][540,939]",android.widget.Button,"<node index=""0"" text=""Operating System Quiz SET 7"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[0,756][540,939]"" />","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[540,756][1080,939]",android.widget.Button,"<node index=""1"" text=""Operating System Quiz SET 8"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[540,756][1080,939]"" /></node></node>","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[0,939][540,1122]",android.widget.Button,"<node index=""0"" text=""Operating System Quiz SET 9"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[0,939][540,1122]"" />","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[540,939][1080,1122]",android.widget.Button,"<node index=""1"" text=""Operating System Quiz SET 10"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[540,939][1080,1122]"" /></node></node>","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[0,1122][540,1305]",android.widget.Button,"<node index=""0"" text=""Operating System Quiz SET 11"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[0,1122][540,1305]"" />","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[540,1122][1080,1305]",android.widget.Button,"<node index=""1"" text=""Operating System Quiz SET 12"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[540,1122][1080,1305]"" /></node></node>","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[0,1305][540,1488]",android.widget.Button,"<node index=""0"" text=""Operating System Quiz SET 13"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[0,1305][540,1488]"" />","['#F59200', '#EEEEEE']"
com.operatingsystemquiz.iscdeveloper,io.kodular.saleem5to17.operatingsystemquiz.Screen1,Text contrast,"[540,1305][1080,1488]",android.widget.Button,"<node index=""1"" text=""Operating System Quiz SET 14"" resource-id="""" class=""android.widget.Button"" package=""com.operatingsystemquiz.iscdeveloper"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[540,1305][1080,1488]"" /></node></node>","['#F59200', '#EEEEEE']"
